pattern,observations,mean_return,net_mean,win_rate,horizon_days,period
momentum_60_10_ma200,76108,0.02630627673583624,0.016083960946362556,0.44139906448730754,40,development
momentum_60_10_ma200,26563,0.0001531944411264326,-0.01006912134834725,0.43214245378910515,40,selection
momentum_60_10_ma200,38225,0.010508152470226373,0.0002858366807526897,0.4435578809679529,40,holdout
momentum_90_0_ma100,134513,0.0016231703994454103,-0.008599145390028273,0.42508902485261646,5,development
momentum_90_0_ma100,50957,0.0005402803843925164,-0.009682035405081167,0.4427654689247797,5,selection
momentum_90_0_ma100,70521,0.002032807407742471,-0.008189508381731212,0.45607691325988003,5,holdout
momentum_90_0_ma100,134492,0.0037028175286302027,-0.006519498260843481,0.4333863724236386,10,development
momentum_90_0_ma100,50957,0.0006252870707899328,-0.00959702871868375,0.44486527856820457,10,selection
momentum_90_0_ma100,70540,0.004047005271249482,-0.006175310518224201,0.4641763538417919,10,holdout
momentum_90_0_ma100,134505,0.0063490598195581295,-0.003873255969915554,0.4319467677781495,20,development
momentum_90_0_ma100,50957,0.0013275503633492281,-0.008894765426124456,0.4419608689679534,20,selection
momentum_90_0_ma100,70543,0.007341074998178423,-0.0028812407912952604,0.46134981500644995,20,holdout
momentum_90_0_ma100,134502,0.012957317397093509,0.002735001607619825,0.42901964283058985,40,development
momentum_90_0_ma100,50957,0.0034525657356560013,-0.006769750053817683,0.44926114174696313,40,selection
momentum_90_0_ma100,70331,0.011192882724221353,0.000970566934747669,0.4549203054129758,40,holdout
momentum_90_0_ma200,128090,0.0020410189677580346,-0.008181296821715648,0.42864392224217346,5,development
momentum_90_0_ma200,49923,0.0006024972703180005,-0.009619818519155682,0.4470885163151253,5,selection
momentum_90_0_ma200,70844,0.0020928380494719015,-0.008129477740001782,0.4592626051606346,5,holdout
momentum_90_0_ma200,128080,0.004619887386697245,-0.0056024284027764385,0.43831980012492194,10,development
momentum_90_0_ma200,49923,0.0010798483586202513,-0.009142467430853432,0.45145524107124974,10,selection
momentum_90_0_ma200,70864,0.004043274610538616,-0.006179041178935068,0.4679950327387672,10,holdout
momentum_90_0_ma200,128069,0.007944170002227316,-0.0022781457872463676,0.43784210074256846,20,development
momentum_90_0_ma200,49923,0.0023957395615930095,-0.007826576227880674,0.44883120004807403,20,selection
momentum_90_0_ma200,70855,0.007343607558061983,-0.0028787082314117004,0.46386281843200905,20,holdout
momentum_90_0_ma200,128076,0.017300055093219965,0.007077739303746281,0.43729504356788157,40,development
momentum_90_0_ma200,49923,0.005162999930318974,-0.005059315859154709,0.45464014582456985,40,selection
momentum_90_0_ma200,70635,0.010947142623352783,0.000724826833879099,0.4550010617965598,40,holdout
momentum_90_3_ma100,123310,0.0016299339644542873,-0.008592381825019396,0.42504257562241504,5,development
momentum_90_3_ma100,45840,0.0006097423163681089,-0.009612573473105575,0.4432809773123909,5,selection
momentum_90_3_ma100,63812,0.0020809718150239616,-0.008141343974449721,0.4566382498589607,5,holdout
momentum_90_3_ma100,123287,0.0037284496950984267,-0.006493866094375257,0.43300591303219316,10,development
momentum_90_3_ma100,45840,0.000738543323333085,-0.009483772466140598,0.44609511343804537,10,selection
momentum_90_3_ma100,63828,0.004097176843040178,-0.006125138946433506,0.46465501034028955,10,holdout
momentum_90_3_ma100,123305,0.006543962094757588,-0.003678353694716096,0.4313288187826933,20,development
momentum_90_3_ma100,45840,0.0012630488978449734,-0.00895926689162871,0.4419720767888307,20,selection
momentum_90_3_ma100,63833,0.007529755674073059,-0.002692560115400625,0.4616890949822192,20,holdout
momentum_90_3_ma100,123295,0.013426468135901358,0.0032041523464276748,0.4278356786568798,40,development
momentum_90_3_ma100,45840,0.0031392524197142255,-0.007083063369759458,0.4477094240837696,40,selection
momentum_90_3_ma100,63639,0.011169649489967,0.000947333700493316,0.4531026571756313,40,holdout
momentum_90_3_ma200,117441,0.0021105056429455223,-0.008111810146528162,0.42831719757154657,5,development
momentum_90_3_ma200,44968,0.0006125238647991638,-0.00960979192467452,0.4469178082191781,5,selection
momentum_90_3_ma200,63981,0.002219443677021431,-0.008002872112452254,0.4603397883746737,5,holdout
momentum_90_3_ma200,117427,0.004744992983935248,-0.005477322805538435,0.4376846892111695,10,development
momentum_90_3_ma200,44968,0.001054309536382464,-0.00916800625309122,0.4518324141611813,10,selection
momentum_90_3_ma200,63997,0.004181440282042916,-0.006040875507430768,0.4682406987827554,10,holdout
momentum_90_3_ma200,117427,0.008273845597788173,-0.0019484701916855102,0.43794868301157314,20,development
momentum_90_3_ma200,44968,0.0022301381428210384,-0.007992177646652644,0.44818537626756805,20,selection
momentum_90_3_ma200,63990,0.00761783427328452,-0.002604481516189163,0.4647444913267698,20,holdout
momentum_90_3_ma200,117420,0.017894401610412135,0.007672085820938451,0.436424799863737,40,development
momentum_90_3_ma200,44968,0.0044721000908900625,-0.005750215698583621,0.45196584237680126,40,selection
momentum_90_3_ma200,63798,0.010943099642730816,0.0007207838532571325,0.4544029593404182,40,holdout
momentum_90_5_ma100,114917,0.0015962750663020618,-0.008626040723171621,0.424819652444808,5,development
momentum_90_5_ma100,41916,0.0006532921742259064,-0.009569023615247777,0.4437923465979578,5,selection
momentum_90_5_ma100,58741,0.0020697016597183327,-0.008152614129755351,0.4570061796700771,5,holdout
momentum_90_5_ma100,114893,0.0038123648338624083,-0.006409950955611275,0.4326982496757853,10,development
momentum_90_5_ma100,41916,0.0007232970576885792,-0.009499018731785104,0.44589178356713427,10,selection
momentum_90_5_ma100,58755,0.004184367789596058,-0.006037947999877625,0.4648795847161944,10,holdout
momentum_90_5_ma100,114905,0.006583954655162716,-0.0036383611343109674,0.43055567642835385,20,development
momentum_90_5_ma100,41916,0.001139377067610918,-0.009082938721862766,0.4414543372459204,20,selection
momentum_90_5_ma100,58757,0.007472321003928196,-0.0027499947855454876,0.461630103647225,20,holdout
momentum_90_5_ma100,114901,0.013922364551195476,0.0037000487617217925,0.42745493946963037,40,development
momentum_90_5_ma100,41916,0.0023185934317407086,-0.007903722357732975,0.44541463880141235,40,selection
momentum_90_5_ma100,58581,0.010437976213272856,0.0002156604237991723,0.4497533329919257,40,holdout
momentum_90_5_ma200,109495,0.0020815050318840236,-0.00814081075758966,0.4277455591579524,5,development
momentum_90_5_ma200,41210,0.0006526847577526644,-0.009569631031721018,0.44646930356709535,5,selection
momentum_90_5_ma200,58780,0.0022622521695144972,-0.007960063619959186,0.46075195644777134,5,holdout
momentum_90_5_ma200,109477,0.004827938587808405,-0.005394377201665279,0.4370233016980736,10,development
momentum_90_5_ma200,41210,0.0010241112067820802,-0.009198204582691603,0.45105556903664157,10,selection
momentum_90_5_ma200,58798,0.004348266622086502,-0.0058740491673871815,0.46833225619919044,10,holdout
momentum_90_5_ma200,109472,0.00829844667367783,-0.0019238691157958537,0.43697931891259867,20,development
momentum_90_5_ma200,41210,0.0021508510122732866,-0.008071464777200396,0.44622664401844214,20,selection
momentum_90_5_ma200,58791,0.007696977836009975,-0.002525337953463709,0.4645098739603,20,holdout
momentum_90_5_ma200,109471,0.01826752163936326,0.008045205849889575,0.43554914086835783,40,development
momentum_90_5_ma200,41210,0.0034127870171689998,-0.006809528772304684,0.44826498422712935,40,selection
momentum_90_5_ma200,58620,0.01046618542103579,0.00024386963156210716,0.4515523712043671,40,holdout
momentum_90_10_ma100,96103,0.0013172041893926253,-0.008905111600081058,0.42256745366950044,5,development
momentum_90_10_ma100,33037,0.0004710065543901244,-0.00975130923508356,0.44201955383358055,5,selection
momentum_90_10_ma100,47533,0.0018159648693800226,-0.008406350920093661,0.4543580249510866,5,holdout
momentum_90_10_ma100,96081,0.003495407987757604,-0.00672690780171608,0.4315525442074916,10,development
momentum_90_10_ma100,33037,0.0003668022233647031,-0.00985551356610898,0.4412022883433726,10,selection
momentum_90_10_ma100,47545,0.003821344455439729,-0.006400971334033955,0.4607634872226312,10,holdout
momentum_90_10_ma100,96096,0.006132042344554529,-0.004090273444919155,0.42949758574758573,20,development
momentum_90_10_ma100,33037,0.00011667307191923409,-0.01010564271755445,0.4364197717710446,20,selection
momentum_90_10_ma100,47541,0.006776202327880764,-0.00344611346159292,0.4569739803537999,20,holdout
momentum_90_10_ma100,96083,0.014511160358878818,0.004288844569405134,0.42603790472820374,40,development
momentum_90_10_ma100,33037,0.0014794010374340344,-0.008742914752039649,0.44141417198898203,40,selection
momentum_90_10_ma100,47405,0.00844941417058156,-0.0017729016188921237,0.442822487079422,40,holdout
momentum_90_10_ma200,91751,0.0018057977897962417,-0.008416517999677442,0.4249544964087585,5,development
momentum_90_10_ma200,32643,0.0005302311361229035,-0.00969208465335078,0.443954293416659,5,selection
momentum_90_10_ma200,47222,0.0019798461871358953,-0.008242469602337788,0.45720215153953664,5,holdout
momentum_90_10_ma200,91738,0.004571785082399137,-0.0056505307070745464,0.43544659792016394,10,development
momentum_90_10_ma200,32643,0.0006806672261606605,-0.009541648563313023,0.44521030542535917,10,selection
momentum_90_10_ma200,47237,0.0038507203674545396,-0.006371595422019144,0.46253995808370557,10,holdout
momentum_90_10_ma200,91735,0.008044610628345425,-0.0021777051611282586,0.43583147108519105,20,development
momentum_90_10_ma200,32643,0.0011816786788944294,-0.009040637110579255,0.4399718163159023,20,selection
momentum_90_10_ma200,47228,0.006728918634845239,-0.0034933971546284442,0.45849919539256373,20,holdout
momentum_90_10_ma200,91726,0.01902296708573668,0.008800651296262996,0.4343915574646229,40,development
momentum_90_10_ma200,32643,0.0023142661808825634,-0.00790804960859112,0.4435866801458199,40,selection
momentum_90_10_ma200,47096,0.007879289628781306,-0.0023430261606923776,0.4442840156276541,40,holdout
momentum_120_0_ma100,123974,0.0018543223547986278,-0.008367993434675055,0.4281784890380241,5,development
momentum_120_0_ma100,47096,0.0008857123100485623,-0.009336603479425122,0.44725666723288604,5,selection
momentum_120_0_ma100,65498,0.002337994745720261,-0.007884321043753422,0.4585483526214541,5,holdout
momentum_120_0_ma100,123948,0.004377214789689212,-0.005845100999784471,0.4371429954497047,10,development
momentum_120_0_ma100,47096,0.0016540921352920911,-0.008568223654181592,0.4505053507728894,10,selection
momentum_120_0_ma100,65508,0.0047764634760569585,-0.005445852313416725,0.4684771325639617,10,holdout
momentum_120_0_ma100,123963,0.008397394344295591,-0.0018249214451780925,0.438421141792309,20,development
momentum_120_0_ma100,47096,0.0034440471380186542,-0.006778268651455029,0.45078138270766094,20,selection
momentum_120_0_ma100,65502,0.008402794765616178,-0.0018195210238575055,0.46737504198345087,20,holdout
momentum_120_0_ma100,123967,0.017505730121674886,0.0072834143322012025,0.43996386135019805,40,development
momentum_120_0_ma100,47096,0.006669568459330412,-0.0035527473301432714,0.4546033633429591,40,selection
momentum_120_0_ma100,65312,0.01242896989838157,0.0022066541089078868,0.4569145026947575,40,holdout
momentum_120_0_ma200,133716,0.0018057171401594683,-0.008416598649314214,0.42846779742140056,5,development
momentum_120_0_ma200,52175,0.0007358112563382884,-0.009486504533135395,0.44695735505510303,5,selection
momentum_120_0_ma200,73813,0.002050534671137024,-0.00817178111833666,0.4581442293362958,5,holdout
momentum_120_0_ma200,133692,0.004134110498886012,-0.006088205290587671,0.4382535978218592,10,development
momentum_120_0_ma200,52175,0.0014464498881475087,-0.008775865901326174,0.4537038811691423,10,selection
momentum_120_0_ma200,73819,0.003908123536654802,-0.006314192252818882,0.4677657513648248,10,holdout
momentum_120_0_ma200,133697,0.007905576191557923,-0.0023167395979157603,0.44022678145358535,20,development
momentum_120_0_ma200,52175,0.003177239012657667,-0.007045076776816017,0.45456636320076665,20,selection
momentum_120_0_ma200,73812,0.007175917008417783,-0.0030463987810559,0.4642470059068986,20,holdout
momentum_120_0_ma200,133713,0.017123830169891593,0.00690151438041791,0.44137069694046205,40,development
momentum_120_0_ma200,52175,0.006175538322264945,-0.004046777467208738,0.45874460948730234,40,selection
momentum_120_0_ma200,73583,0.011787989114682207,0.0015656733252085234,0.4553361510131416,40,holdout
momentum_120_3_ma100,115028,0.0018503893838964663,-0.008371926405577218,0.42825225162569114,5,development
momentum_120_3_ma100,43063,0.0009619747112441194,-0.009260341078229564,0.4479947983187423,5,selection
momentum_120_3_ma100,60303,0.0024345590054532093,-0.007787756784020474,0.45964545710826993,5,holdout
momentum_120_3_ma100,115003,0.004561176018364238,-0.005661139771109445,0.43775379772701584,10,development
momentum_120_3_ma100,43063,0.0017551724102449506,-0.008467143379228733,0.45108329656549706,10,selection
momentum_120_3_ma100,60310,0.004859966766674056,-0.005362349022799627,0.4695572873486984,10,holdout
momentum_120_3_ma100,115025,0.008843641834613617,-0.0013786739548600664,0.43929580525972617,20,development
momentum_120_3_ma100,43063,0.003602730307848474,-0.006619585481625209,0.452592713001881,20,selection
momentum_120_3_ma100,60307,0.008499532528280325,-0.001722783261193359,0.4674747541744739,20,holdout
momentum_120_3_ma100,115019,0.018566792588434525,0.008344476798960842,0.4403707213590798,40,development
momentum_120_3_ma100,43063,0.006677975376943431,-0.003544340412530252,0.453869911524975,40,selection
momentum_120_3_ma100,60130,0.012297952840723759,0.0020756370512500753,0.4569599201729586,40,holdout
momentum_120_3_ma200,124161,0.0017656229853399966,-0.008456692804133687,0.427920200384984,5,development
momentum_120_3_ma200,47961,0.000771032849279008,-0.009451282940194676,0.44711327953962593,5,selection
momentum_120_3_ma200,68056,0.00208765116557083,-0.008134664623902853,0.45885741154343485,5,holdout
momentum_120_3_ma200,124137,0.0042458504943916914,-0.005976465295081992,0.438451066160774,10,development
momentum_120_3_ma200,47961,0.0014945378349769728,-0.00872777795449671,0.4535768645357686,10,selection
momentum_120_3_ma200,68058,0.0039573121837233795,-0.006265003605750304,0.4678509506597314,10,holdout
momentum_120_3_ma200,124145,0.008248776931215885,-0.0019735388582577985,0.44069434934955093,20,development
momentum_120_3_ma200,47961,0.003438959070919978,-0.006783356718553705,0.4556827422280603,20,selection
momentum_120_3_ma200,68051,0.007226244565476998,-0.0029960712239966852,0.4641078015018148,20,holdout
momentum_120_3_ma200,124155,0.018119759201827873,0.00789744341235419,0.44136764528210704,40,development
momentum_120_3_ma200,47961,0.0064923935965082126,-0.003729922192965471,0.4586434811617773,40,selection
momentum_120_3_ma200,67843,0.011579010199413455,0.0013566944099397717,0.45531595006117065,40,holdout
momentum_120_5_ma100,108645,0.0017809231082345945,-0.008441392681239088,0.42841364075659255,5,development
momentum_120_5_ma100,39987,0.0010597058218657712,-0.009162609967607913,0.4482956961012329,5,selection
momentum_120_5_ma100,56541,0.002460388435681219,-0.007761927353792464,0.4589766717956881,5,holdout
momentum_120_5_ma100,108618,0.004471412091684375,-0.005750903697789309,0.43745051464766427,10,development
momentum_120_5_ma100,39987,0.0019422894472504236,-0.00828002634222326,0.45219696401330434,10,selection
momentum_120_5_ma100,56553,0.004968434945807145,-0.005253880843666538,0.4688345445864941,10,holdout
momentum_120_5_ma100,108638,0.008705746427250877,-0.0015165693622228062,0.43849297667482834,20,development
momentum_120_5_ma100,39987,0.003552976546202635,-0.006669339243271049,0.45247205341736063,20,selection
momentum_120_5_ma100,56546,0.008540506341936479,-0.0016818094475372046,0.46634598380079934,20,holdout
momentum_120_5_ma100,108635,0.01853778331988305,0.008315467530409366,0.4386247526119575,40,development
momentum_120_5_ma100,39987,0.00644424338559327,-0.003778072403880414,0.4532222972466051,40,selection
momentum_120_5_ma100,56383,0.012258023459920235,0.002035707670446552,0.4553854885337779,40,holdout
momentum_120_5_ma200,116985,0.0016865863663373432,-0.00853572942313634,0.42796939778604093,5,development
momentum_120_5_ma200,44564,0.0008528738652910665,-0.009369441924182617,0.4465712234090297,5,selection
momentum_120_5_ma200,63573,0.0021246703050676282,-0.008097645484406056,0.4582448523744357,5,holdout
momentum_120_5_ma200,116957,0.00412360377573275,-0.006098712013740934,0.43742572056396795,10,development
momentum_120_5_ma200,44564,0.0015686445005759072,-0.008653671288897775,0.45271968404990576,10,selection
momentum_120_5_ma200,63580,0.004042579870903038,-0.006179735918570645,0.46704938659955963,10,holdout
momentum_120_5_ma200,116966,0.008076242846284571,-0.0021460729431891125,0.4395721833695262,20,development
momentum_120_5_ma200,44564,0.0033910915491445026,-0.0068312242403291805,0.45462705322681984,20,selection
momentum_120_5_ma200,63569,0.007263874466833932,-0.0029584413226397517,0.4634019726596297,20,holdout
momentum_120_5_ma200,116977,0.01808978810158551,0.007867472312111826,0.4397616625490481,40,development
momentum_120_5_ma200,44564,0.006523418150841026,-0.0036988976386326576,0.45693833587649224,40,selection
momentum_120_5_ma200,63383,0.011507784835795638,0.001285469046321954,0.4542227411135478,40,holdout
momentum_120_10_ma100,94006,0.001688102043435737,-0.008534213746037947,0.4264621407144225,5,development
momentum_120_10_ma100,33183,0.0011183592035124389,-0.009103956585961245,0.4497483651267215,5,selection
momentum_120_10_ma100,47762,0.0025856619169737916,-0.007636653872499892,0.4594238097232109,5,holdout
momentum_120_10_ma100,93983,0.00455881590044874,-0.005663499889024944,0.4361320664375472,10,development
momentum_120_10_ma100,33183,0.0021543628641852537,-0.008067952925288429,0.45237018955489255,10,selection
momentum_120_10_ma100,47774,0.005060881820942795,-0.005161433968530888,0.4691673295097752,10,holdout
momentum_120_10_ma100,93998,0.008901997780463335,-0.001320318009010349,0.4363603480925126,20,development
momentum_120_10_ma100,33183,0.003409233810654458,-0.006813081978819226,0.4478498026097701,20,selection
momentum_120_10_ma100,47765,0.008630778593160315,-0.0015915371963133688,0.4638124149481838,20,holdout
momentum_120_10_ma100,93993,0.01965077278025389,0.009428456990780206,0.43701126679646357,40,development
momentum_120_10_ma100,33183,0.005650754478630127,-0.004571561310843557,0.44697586113371307,40,selection
momentum_120_10_ma100,47628,0.012395875479875456,0.0021735596904017725,0.45141513395481647,40,holdout
momentum_120_10_ma200,100471,0.0016150055998154006,-0.008607310189658282,0.4260333827671666,5,development
momentum_120_10_ma200,36811,0.0008551728111960646,-0.009367142978277619,0.446659965771101,5,selection
momentum_120_10_ma200,52885,0.0022175560390350468,-0.008004759750438637,0.45861775550723266,5,holdout
momentum_120_10_ma200,100447,0.004173880482592341,-0.006048435306881343,0.43547343375113245,10,development
momentum_120_10_ma200,36811,0.0016292394958516792,-0.008593076293622005,0.45182146640949716,10,selection
momentum_120_10_ma200,52894,0.004127512751254669,-0.006094803038219014,0.4675955684954815,10,holdout
momentum_120_10_ma200,100455,0.008312046627604252,-0.001910269161869432,0.4371808272360759,20,development
momentum_120_10_ma200,36811,0.003271302891569115,-0.006951012897904568,0.4492950476759664,20,selection
momentum_120_10_ma200,52882,0.007338455087485768,-0.002883860701987916,0.4610831662947695,20,holdout
momentum_120_10_ma200,100463,0.019132540718768576,0.008910224929294892,0.43786269571882186,40,development
momentum_120_10_ma200,36811,0.005881401265221802,-0.004340914524251882,0.44991986091114067,40,selection
momentum_120_10_ma200,52731,0.011454204860229836,0.0012318890707561526,0.44992509150215243,40,holdout
pullback_40_3,17959,0.0031485740230102737,-0.00707374176646341,0.4535887298847375,5,development
pullback_40_3,6293,0.0006549193668854411,-0.009567396422588243,0.47211187033211505,5,selection
pullback_40_3,7646,0.001995289221032146,-0.008227026568441537,0.48025111169238816,5,holdout
pullback_40_3,17967,0.004964840754772995,-0.005257475034700689,0.45383202537986306,10,development
pullback_40_3,6293,-0.0004746972265951085,-0.010697013016068792,0.4441442873033529,10,selection
pullback_40_3,7642,0.0017677262655524542,-0.00845458952392123,0.47448311960219836,10,holdout
pullback_40_3,17973,0.007566165300391939,-0.002656150489081744,0.4267512379680632,20,development
pullback_40_3,6293,0.0007036978640096052,-0.009518617925464079,0.457651358652471,20,selection
pullback_40_3,7642,0.004485896824441816,-0.005736418965031868,0.4311698508243915,20,holdout
pullback_40_3,17967,0.012633296576649581,0.0024109807871758974,0.421661935771136,40,development
pullback_40_3,6293,0.0026020752359173357,-0.007620240553556348,0.4396948990942317,40,selection
pullback_40_3,7607,-0.004961625661238397,-0.015183941450712082,0.40475877481267253,40,holdout
pullback_40_5,9779,0.0032702026144399727,-0.006952113175033711,0.45464771449023417,5,development
pullback_40_5,3204,0.0010589893334045377,-0.009163326456069145,0.46254681647940077,5,selection
pullback_40_5,3663,0.002762139096655826,-0.0074601766928178576,0.4905814905814906,5,holdout
pullback_40_5,9785,0.0045473654207020976,-0.005674950368771586,0.45375574859478796,10,development
pullback_40_5,3204,9.964791285202484e-05,-0.010122667876621659,0.43976279650436956,10,selection
pullback_40_5,3661,0.003194563104482316,-0.007027752684991367,0.486752253482655,10,holdout
pullback_40_5,9789,0.010162234225687058,-6.008156378662505e-05,0.42568188783328226,20,development
pullback_40_5,3204,-0.0008419132261235345,-0.011064229015597218,0.4509987515605493,20,selection
pullback_40_5,3662,0.004994978831248974,-0.00522733695822471,0.4374658656471873,20,holdout
pullback_40_5,9787,0.01698187477090891,0.006759558981435227,0.4189230612036375,40,development
pullback_40_5,3204,-6.5771329445936e-05,-0.01028808711891962,0.4235330836454432,40,selection
pullback_40_5,3643,-0.01773484240207779,-0.027957158191551472,0.38731814438649464,40,holdout
pullback_40_8,3931,0.0032993325409908544,-0.006922983248482829,0.45408293055202237,5,development
pullback_40_8,1200,0.0017119272277502757,-0.008510388561723408,0.45916666666666667,5,selection
pullback_40_8,1127,0.005081720319901686,-0.005140595469571997,0.5057675244010648,5,holdout
pullback_40_8,3932,0.0015238103587315562,-0.008698505430742128,0.4486266531027467,10,development
pullback_40_8,1200,-0.0002141722772352676,-0.010436488066708952,0.43333333333333335,10,selection
pullback_40_8,1124,0.004231182842848624,-0.005991132946625059,0.50355871886121,10,holdout
pullback_40_8,3934,0.013798434229533404,0.003576118440059721,0.4245043213014743,20,development
pullback_40_8,1200,-0.005678714847350876,-0.01590103063682456,0.43833333333333335,20,selection
pullback_40_8,1126,-0.0020427306530232166,-0.0122650464424969,0.4351687388987567,20,holdout
pullback_40_8,3933,0.025077035654087858,0.014854719864614174,0.4197813374014747,40,development
pullback_40_8,1200,-0.017583085719737736,-0.02780540150921142,0.37416666666666665,40,selection
pullback_40_8,1119,-0.031755113398264166,-0.04197742918773785,0.3762287756925827,40,holdout
pullback_40_10,2041,0.00401318458615703,-0.006209131203316653,0.44928956393924546,5,development
pullback_40_10,588,-0.00020770084931527155,-0.010430016638788954,0.4370748299319728,5,selection
pullback_40_10,503,0.009238417595673516,-0.0009838981938001673,0.510934393638171,5,holdout
pullback_40_10,2041,0.003309376473004322,-0.006912939316469361,0.44243018128368444,10,development
pullback_40_10,588,0.0053135845651683744,-0.004908731224305309,0.4421768707482993,10,selection
pullback_40_10,503,0.004156947443766302,-0.006065368345707382,0.5049701789264414,10,holdout
pullback_40_10,2041,0.018364945304284192,0.008142629514810509,0.4257716805487506,20,development
pullback_40_10,588,-0.008352432233297192,-0.018574748022770877,0.42517006802721086,20,selection
pullback_40_10,503,-0.00927196772312387,-0.019494283512597556,0.4095427435387674,20,holdout
pullback_40_10,2040,0.031598628068562416,0.021376312279088733,0.4308823529411765,40,development
pullback_40_10,588,-0.021016091821491435,-0.031238407610965118,0.36054421768707484,40,selection
pullback_40_10,499,-0.03775721959354082,-0.047979535383014506,0.374749498997996,40,holdout
pullback_60_3,20369,0.002161291425542841,-0.008061024363930842,0.450635770042712,5,development
pullback_60_3,7122,-0.000772351327211273,-0.010994667116684956,0.4674248806515024,5,selection
pullback_60_3,8911,0.0013764137378881362,-0.008845902051585548,0.474133093928852,5,holdout
pullback_60_3,20377,0.003948945143418131,-0.006273370646055552,0.45217647347499634,10,development
pullback_60_3,7122,-0.0021308808689094834,-0.012353196658383168,0.44355518112889636,10,selection
pullback_60_3,8905,0.0006002341411513683,-0.009622081648322315,0.47321729365524984,10,holdout
pullback_60_3,20384,0.005366572357361511,-0.0048557434321121725,0.4274921507064364,20,development
pullback_60_3,7122,-0.002276938837749868,-0.012499254627223552,0.44860994102780116,20,selection
pullback_60_3,8906,0.0036606176413461534,-0.0065616981481275306,0.43734560970132497,20,holdout
pullback_60_3,20376,0.009814011133023897,-0.00040830465644978685,0.4198566941499804,40,development
pullback_60_3,7122,-0.003554791430567562,-0.013777107220041246,0.43330525133389497,40,selection
pullback_60_3,8865,-0.0020447452768629186,-0.012267061066336602,0.41804850535815,40,holdout
pullback_60_5,11029,0.0018519720739062404,-0.008370343715567443,0.4531689183062834,5,development
pullback_60_5,3644,-0.0011625819397946234,-0.011384897729268307,0.45142700329308455,5,selection
pullback_60_5,4306,0.0020692086117388665,-0.008153107177734816,0.48327914537854155,5,holdout
pullback_60_5,11033,0.0031430763773559797,-0.007079239412117704,0.4506480558325025,10,development
pullback_60_5,3644,-0.003913329726196284,-0.014135645515669967,0.4349615806805708,10,selection
pullback_60_5,4304,0.0015226746434107816,-0.008699641146062902,0.48420074349442377,10,holdout
pullback_60_5,11036,0.007363038718590682,-0.002859277070883001,0.4275099673794853,20,development
pullback_60_5,3644,-0.006061888278182351,-0.016284204067656034,0.43304061470911087,20,selection
pullback_60_5,4305,0.001593033413663353,-0.008629282375810331,0.43646922183507547,20,holdout
pullback_60_5,11034,0.012969028334378128,0.0027467125449044446,0.41653072321914086,40,development
pullback_60_5,3644,-0.01011010270191969,-0.020332418491393375,0.409165751920966,40,selection
pullback_60_5,4285,-0.01455550144832804,-0.024777817237801723,0.3964994165694282,40,holdout
pullback_60_8,4453,0.0014523457116015668,-0.008769970077872117,0.45295306534920277,5,development
pullback_60_8,1408,-0.001645545638120256,-0.01186786142759394,0.44957386363636365,5,selection
pullback_60_8,1350,0.006363212108031275,-0.0038591036814424086,0.5059259259259259,5,holdout
pullback_60_8,4454,0.0005029468286836777,-0.009719368960790006,0.44589133363268973,10,development
pullback_60_8,1408,-0.0072473763045533416,-0.017469692094027024,0.421875,10,selection
pullback_60_8,1347,0.0035346312390138732,-0.006687684550459811,0.49962880475129917,10,holdout
pullback_60_8,4455,0.01002099227971637,-0.00020132350975731426,0.42783389450056114,20,development
pullback_60_8,1408,-0.01276406922021016,-0.022986385009683842,0.42045454545454547,20,selection
pullback_60_8,1349,-0.0023606559765964735,-0.012582971766070157,0.4255003706449222,20,holdout
pullback_60_8,4456,0.01980610034940146,0.009583784559927776,0.4196588868940754,40,development
pullback_60_8,1408,-0.02814026333059808,-0.038362579120071766,0.3650568181818182,40,selection
pullback_60_8,1342,-0.02581620118900693,-0.03603851697848061,0.3889716840536513,40,holdout
pullback_60_10,2322,0.0013013894359276488,-0.008920926353546035,0.4487510766580534,5,development
pullback_60_10,704,-0.004462454857148627,-0.014684770646622311,0.42045454545454547,5,selection
pullback_60_10,624,0.010728082468665476,0.0005057666791917926,0.5208333333333334,5,holdout
pullback_60_10,2323,0.0019886871957660434,-0.00823362859370764,0.44468359879466207,10,development
pullback_60_10,704,-0.006423279411375348,-0.01664559520084903,0.41051136363636365,10,selection
pullback_60_10,624,0.005699276124181789,-0.004523039665291895,0.5112179487179487,10,holdout
pullback_60_10,2323,0.01375271887151882,0.003530403082045136,0.4300473525613431,20,development
pullback_60_10,704,-0.021347921767521004,-0.03157023755699469,0.3934659090909091,20,selection
pullback_60_10,624,-0.0023960086720118744,-0.012618324461485558,0.4182692307692308,20,holdout
pullback_60_10,2322,0.024658494673640292,0.014436178884166609,0.429801894918174,40,development
pullback_60_10,704,-0.039322405311409764,-0.04954472110088345,0.34375,40,selection
pullback_60_10,620,-0.03110684166968769,-0.041329157459161374,0.38387096774193546,40,holdout
pullback_90_3,20528,0.0017433161425911953,-0.008478999646882488,0.4484119251753702,5,development
pullback_90_3,7088,-0.001103444414843277,-0.01132576020431696,0.4641647855530474,5,selection
pullback_90_3,8999,0.0008972977111617296,-0.009325018078311953,0.47194132681409046,5,holdout
pullback_90_3,20539,0.003312750768477272,-0.0069095650209964115,0.45050878815911194,10,development
pullback_90_3,7088,-0.0034431258693612132,-0.013665441658834897,0.442579006772009,10,selection
